0, 1, 0, 0, 0, 0.09, 0.025, 0
0.083333, 1, 0, 0, 0, 0.09, 0.028123, 0.00312295
0.166666, 1, 0, 0, 0, 0.09, 0.0312337, 0.00623371
0.249999, 1, 0, 0, 0, 0.09, 0.0343201, 0.00932013
0.333332, 1, 0, 0, 0, 0.09, 0.0373701, 0.0123701
0.416665, 1, 0, 0, 0, 0.09, 0.0403719, 0.0153719
0.499998, 1, 0, 0, 0, 0.09, 0.0433136, 0.0183136
0.583331, 1, 0, 0, 0, 0.09, 0.0461837, 0.0211837
0.666664, 1, 0, 0, 0, 0.09, 0.0489712, 0.0239712
0.749997, 1, 0, 0, 0, 0.09, 0.051665, 0.026665
0.83333, 1, 0, 0, 0, 0.09, 0.0542548, 0.0292548
0.916663, 1, 0, 0, 0, 0.09, 0.0567303, 0.0317303
0.999996, 1, 0, 0, 0, 0.09, 0.0590818, 0.0340818
1.08333, 1, 0, 0, 0, 0.09, 0.0613003, 0.0363003
1.16666, 1, 0, 0, 0, 0.09, 0.0633771, 0.0383771
1.25, 1, 0, 0, 0, 0.09, 0.065304, 0.0403039
1.33333, 1, 0, 0, 0, 0.09, 0.0670734, 0.0420734
1.41666, 1, 0, 0, 0, 0.09, 0.0686786, 0.0436786
1.49999, 1, 0, 0, 0, 0.09, 0.0701133, 0.0451133
1.58333, 1, 0, 0, 0, 0.09, 0.0713718, 0.0463718
1.66666, 1, 0, 0, 0, 0.09, 0.0724492, 0.0474492
1.74999, 1, 0, 0, 0, 0.09, 0.0733413, 0.0483413
1.83333, 1, 0, 0, 0, 0.09, 0.0740446, 0.0490446
1.91666, 1, 0, 0, 0, 0.09, 0.0745564, 0.0495564
1.99999, 1, 0, 0, 0, 0.09, 0.0748747, 0.0498747
2.08333, 1, 0, 0, 0, 0.09, 0.0749983, 0.0499983
2.16666, 1, 0, 0, 0, 0.09, 0.0749266, 0.0499266
2.24999, 1, 0, 0, 0, 0.09, 0.0746599, 0.0496599
2.33332, 1, 0, 0, 0, 0.09, 0.0741994, 0.0491994
2.41666, 1, 0, 0, 0, 0.09, 0.0735467, 0.0485467
2.49999, 1, 0, 0, 0, 0.09, 0.0727044, 0.0477044
2.58332, 1, 0, 0, 0, 0.09, 0.0716759, 0.0466758
2.66666, 1, 0, 0, 0, 0.09, 0.070465, 0.045465
2.74999, 1, 0, 0, 0, 0.09, 0.0690767, 0.0440767
2.83332, 1, 0, 0, 0, 0.09, 0.0675162, 0.0425162
2.91666, 1, 0, 0, 0, 0.09, 0.0657897, 0.0407897
2.99999, 1, 0, 0, 0, 0.09, 0.0639039, 0.0389039
