3.3333, 1.7238e-12, -4.52258e-13, 5.23075e-11, -1.31124e-11
3.36663, 1.49561e-12, -3.83785e-13, 4.27716e-11, -1.07379e-11
3.39997, 1.2595e-12, -3.1295e-13, 3.58101e-11, -9.07855e-12
3.4333, 1.07754e-12, -2.59783e-13, 2.96629e-11, -7.5731e-12
3.46663, 9.29135e-13, -2.17894e-13, 2.44597e-11, -6.27924e-12
3.49997, 7.99928e-13, -1.82216e-13, 2.04993e-11, -5.3021e-12
3.5333, 6.66687e-13, -1.44516e-13, 1.73598e-11, -4.56284e-12
3.56663, 6.03607e-13, -1.30456e-13, 1.44523e-11, -3.7877e-12
3.59997, 5.0986e-13, -1.05472e-13, 1.23804e-11, -3.29028e-12
3.6333, 4.38004e-13, -8.71211e-14, 1.05788e-11, -2.84481e-12
3.66663, 3.84128e-13, -7.44316e-14, 8.73091e-12, -2.3633e-12
3.69996, 3.5193e-13, -6.88259e-14, 7.27076e-12, -1.959e-12
3.7333, 2.65823e-13, -4.43766e-14, 6.72442e-12, -1.88886e-12
3.76663, 2.91596e-13, -5.77664e-14, 5.36966e-12, -1.4382e-12
3.79996, 2.10151e-13, -3.41266e-14, 4.96331e-12, -1.40589e-12
3.8333, 2.01575e-13, -3.44778e-14, 4.00284e-12, -1.12638e-12
3.86663, 1.8382e-13, -3.2309e-14, 3.69299e-12, -1.0294e-12
3.89996, 1.57311e-13, -2.61118e-14, 3.20516e-12, -9.09345e-13
3.9333, 1.35056e-13, -2.10946e-14, 2.62398e-12, -7.58229e-13
3.96663, 1.2489e-13, -2.03936e-14, 2.56128e-12, -7.29429e-13
3.99996, 1.1393e-13, -1.87207e-14, 1.98946e-12, -5.69932e-13
4.0333, 8.66225e-14, -1.14549e-14, 1.94007e-12, -5.76858e-13
4.06663, 1.07493e-13, -2.06109e-14, 1.6351e-12, -4.43319e-13
4.09996, 4.459e-14, -5.33182e-16, 1.63868e-12, -5.24121e-13
4.13329, 8.21673e-14, -1.47443e-14, 1.1112e-12, -3.11608e-13
4.16663, 6.98587e-14, -1.20886e-14, 8.637e-13, -2.45678e-13
4.19996, 3.35665e-14, -8.93723e-16, 1.35398e-12, -4.23164e-13
4.23329, 6.1726e-14, -1.14244e-14, 6.29789e-13, -1.75106e-13
4.26662, 1.15112e-14, 4.54259e-15, 1.1742e-12, -3.85768e-13
4.29996, 4.19016e-14, -6.28464e-15, 4.25673e-13, -1.33269e-13
4.33329, 3.08864e-14, -3.79764e-15, 7.28318e-13, -2.18366e-13
4.36662, 1.71559e-14, 5.00853e-16, 5.67265e-13, -1.92089e-13
4.39996, 4.75914e-14, -1.08142e-14, 3.9827e-13, -9.15113e-14
4.43329, 1.95881e-14, -1.8972e-15, 6.06216e-13, -1.83329e-13
4.46662, 1.02761e-14, 1.05958e-15, 5.11266e-13, -1.69663e-13
4.49995, 4.67007e-14, -1.20013e-14, 8.78999e-14, 6.01273e-15
4.53329, -9.80328e-15, 6.9037e-15, 5.78259e-13, -2.07063e-13
4.56662, 2.4986e-14, -5.26742e-15, 3.04463e-13, -7.9735e-14
4.59995, 1.59201e-14, -2.56463e-15, 9.49923e-14, -3.02568e-14
4.63329, 2.62413e-14, -6.45172e-15, 2.03409e-13, -4.14314e-14
4.66662, 1.15221e-14, -1.55046e-15, 3.54232e-14, -1.61194e-14
4.69995, 2.47813e-14, -6.44593e-15, 1.27911e-13, -1.85681e-14
4.73328, 1.10723e-14, -2.12421e-15, 2.93324e-13, -8.02717e-14
4.76662, -4.09906e-14, 1.60511e-14, 3.84144e-13, -1.86696e-13
4.79995, 4.8532e-14, -1.50854e-14, -1.76597e-13, 1.05006e-13
4.83328, -2.57075e-14, 9.92539e-15, 4.80087e-13, -1.80543e-13
4.86662, -7.0874e-16, 1.84905e-15, 2.30266e-14, -2.40989e-14
4.89995, 1.34094e-14, -3.44897e-15, -2.09712e-13, 6.70352e-14
4.93328, 8.71278e-15, -1.89514e-15, -9.09633e-14, 2.78468e-14
4.96661, -1.10155e-14, 4.56468e-15, 3.22041e-13, -1.12416e-13
4.99995, 1.31461e-14, -3.82301e-15, 1.81941e-13, -3.77327e-14
5.03328, 3.97845e-16, 6.29246e-16, -8.052e-14, 1.53972e-14
5.06661, -2.64774e-14, 9.71928e-15, 4.45966e-13, -1.67931e-13
5.09995, 1.18516e-14, -3.18788e-15, -3.15374e-13, 9.42994e-14
5.13328, 6.65044e-15, -2.01809e-15, 1.90136e-13, -4.38498e-14
5.16661, -1.4266e-14, 5.52282e-15, 4.54567e-14, -4.09643e-14
5.19994, 1.09337e-14, -3.24497e-15, -1.04747e-13, 4.04635e-14
5.23328, -3.01105e-15, 1.43103e-15, -3.09017e-14, 3.62957e-16
5.26661, 1.86856e-14, -6.47064e-15, 3.57042e-13, -6.92469e-14
5.29994, -5.50683e-15, 2.43864e-15, -2.97548e-13, 6.71213e-14
5.33328, 1.96974e-14, -6.70763e-15, 1.68833e-13, -1.58833e-14
5.36661, -1.77236e-14, 6.37771e-15, 4.04657e-14, -4.14457e-14
5.39994, 1.1929e-15, -1.54484e-16, 1.33896e-13, -3.70422e-14
5.43327, -6.83523e-15, 2.50352e-15, 7.02763e-14, -3.13636e-14
5.46661, -3.64514e-15, 1.45747e-15, 1.12091e-13, -3.81372e-14
5.49994, 8.23286e-15, -2.60209e-15, -1.5995e-13, 5.37522e-14
5.53327, 3.0511e-15, -9.27122e-16, -7.26765e-15, 5.7214e-15
5.56661, -5.88578e-15, 2.09901e-15, 1.47702e-13, -5.04749e-14
5.59994, 1.13595e-14, -3.69115e-15, -1.82446e-13, 6.46824e-14
5.63327, 2.48322e-15, -8.12819e-16, 5.13615e-15, 2.1209e-15
5.6666, -4.86997e-15, 1.73413e-15, 1.39155e-13, -4.65757e-14
5.69994, 1.06247e-14, -3.48638e-15, -1.78285e-13, 6.2817e-14
5.73327, 3.68568e-15, -1.26837e-15, 4.80745e-15, 4.27276e-15
5.7666, -5.71237e-15, 1.99195e-15, 1.43129e-13, -4.86885e-14
5.79993, 2.32019e-14, -8.00684e-15, -8.51289e-14, 5.7855e-14
5.83327, -3.67151e-15, 1.30192e-15, -5.21381e-14, 8.29627e-15
5.8666, 1.10129e-14, -3.68791e-15, -7.14452e-14, 3.47557e-14
5.89993, -9.37717e-15, 3.13243e-15, 1.84064e-13, -6.40106e-14
5.93327, 1.51789e-14, -5.05043e-15, -2.03713e-13, 7.62087e-14
5.9666, 2.77311e-15, -1.03597e-15, 7.60753e-15, 2.98574e-15
5.99993, -3.20932e-15, 1.11312e-15, 1.31096e-13, -4.16533e-14
6.03326, 1.04981e-14, -3.52402e-15, -1.74182e-13, 6.21486e-14
6.0666, 3.24827e-15, -1.14621e-15, 1.47797e-15, 4.64613e-15
6.09993, -3.94923e-15, 1.32992e-15, 1.34726e-13, -4.33162e-14
6.13326, 1.1372e-14, -3.82264e-15, -1.73644e-13, 6.32066e-14
6.1666, 4.35697e-15, -1.55044e-15, -7.42722e-15, 8.97512e-15
6.19993, -5.11165e-15, 1.72077e-15, 1.48286e-13, -4.87189e-14
6.23326, 1.22939e-14, -4.1387e-15, -1.82291e-13, 6.69187e-14
6.26659, 3.25942e-15, -1.18549e-15, 5.36515e-15, 3.95106e-15
6.29993, -4.17811e-15, 1.40241e-15, 1.39344e-13, -4.49411e-14
6.33326, 1.12587e-14, -3.7895e-15, -1.78128e-13, 6.43123e-14
6.36659, 4.18009e-15, -1.50614e-15, 5.00693e-15, 5.42886e-15
6.39993, -5.19409e-15, 1.74509e-15, 1.43244e-13, -4.74699e-14
6.43326, 1.21982e-14, -4.11656e-15, -1.78907e-13, 6.5945e-14
6.46659, 3.2111e-15, -1.17318e-15, 4.36662e-16, 5.23025e-15
6.49992, -4.2406e-15, 1.41257e-15, 1.42884e-13, -4.59064e-14
6.53326, 1.12089e-14, -3.78342e-15, -1.74764e-13, 6.33778e-14
6.56659, 4.24116e-15, -1.53892e-15, -3.03306e-16, 7.04744e-15
6.59992, -3.16322e-15, 1.02551e-15, 1.33616e-13, -4.16053e-14
6.63326, 1.21145e-14, -4.11201e-15, -1.74871e-13, 6.49168e-14
6.66659, 3.06579e-15, -1.12786e-15, -3.68046e-15, 6.13501e-15
6.69992, -4.30487e-15, 1.42335e-15, 1.38877e-13, -4.4818e-14
6.73325, 1.11409e-14, -3.76915e-15, -1.78251e-13, 6.42826e-14
6.76659, 4.04362e-15, -1.47387e-15, 4.78565e-15, 5.38777e-15
6.79992, -3.28898e-15, 1.06028e-15, 1.38276e-13, -4.30253e-14
6.83325, 1.20141e-14, -4.07681e-15, -1.78903e-13, 6.58551e-14
6.86659, 2.86497e-15, -1.06544e-15, 9.03867e-15, 2.41816e-15
6.89992, -4.40625e-15, 1.46268e-15, 1.34167e-13, -4.37509e-14
6.93325, 1.10131e-14, -3.72672e-15, -1.74592e-13, 6.31252e-14
6.96658, 3.95978e-15, -1.44031e-15, 1.32286e-16, 6.47571e-15
6.99992, -3.3635e-15, 1.09018e-15, 1.33886e-13, -4.19537e-14
7.03325, 1.19158e-14, -4.04554e-15, -1.74576e-13, 6.4543e-14
7.06658, 4.82365e-15, -1.74046e-15, -8.18085e-15, 1.00887e-14
7.09992, -4.60768e-15, 1.52165e-15, 1.3934e-13, -4.53371e-14
7.13325, 1.27376e-14, -4.32279e-15, -1.82271e-13, 6.78189e-14
7.16658, 3.62532e-15, -1.33584e-15, 5.53623e-15, 4.62054e-15
7.19991, -3.79791e-15, 1.24425e-15, 1.39388e-13, -4.41852e-14
7.23325, 1.16136e-14, -3.93744e-15, -1.78083e-13, 6.50144e-14
7.26658, 4.46408e-15, -1.62298e-15, 5.06371e-15, 5.9772e-15
7.29991, -4.8634e-15, 1.61572e-15, 1.3508e-13, -4.46375e-14
7.33324, 1.24754e-14, -4.23316e-15, -1.78191e-13, 6.6333e-14
7.36658, 3.41773e-15, -1.25863e-15, 1.2564e-15, 5.41019e-15
7.39991, -4.01392e-15, 1.31735e-15, 1.43519e-13, -4.56145e-14
7.43324, 1.14158e-14, -3.87031e-15, -1.74173e-13, 6.36362e-14
7.46658, 4.31708e-15, -1.56695e-15, 3.17061e-16, 7.00888e-15
7.49991, -5.02562e-15, 1.67e-15, 1.3894e-13, -4.59175e-14
7.53324, 1.23267e-14, -4.18324e-15, -1.74598e-13, 6.51231e-14
7.56657, 3.31481e-15, -1.21803e-15, -3.74162e-15, 6.57775e-15
7.59991, -4.10562e-15, 1.35348e-15, 1.38956e-13, -4.45327e-14
7.63324, 1.13325e-14, -3.83748e-15, -1.78246e-13, 6.45939e-14
7.66657, 4.21153e-15, -1.53327e-15, 4.81577e-15, 5.64602e-15
7.69991, -3.13493e-15, 1.00556e-15, 1.38287e-13, -4.27803e-14
7.73324, 1.21523e-14, -4.12578e-15, -1.78889e-13, 6.60722e-14
7.76657, 3.02085e-15, -1.11406e-15, 8.66698e-16, 4.84868e-15
7.7999, -4.32512e-15, 1.42648e-15, 1.43076e-13, -4.59807e-14
7.83324, 1.11133e-14, -3.76204e-15, -1.74525e-13, 6.32403e-14
7.86657, 4.05349e-15, -1.47355e-15, -1.1479e-17, 6.67746e-15
7.8999, -3.28044e-15, 1.06081e-15, 1.33852e-13, -4.18178e-14
7.93324, 1.19916e-14, -4.07235e-15, -1.74655e-13, 6.46884e-14
7.96657, 2.90392e-15, -1.06895e-15, -3.42731e-15, 5.79654e-15
7.9999, -4.4587e-15, 1.47028e-15, 1.47265e-13, -4.72983e-14
8.03323, 1.10203e-14, -3.72545e-15, -1.78777e-13, 6.42102e-14
8.06657, 3.94174e-15, -1.43749e-15, 4.17518e-15, 5.39813e-15
8.0999, -3.38421e-15, 1.09454e-15, 1.37795e-13, -4.30531e-14
8.13323, 1.19297e-14, -4.04655e-15, -1.79366e-13, 6.58463e-14
8.16657, 4.7758e-15, -1.73341e-15, 3.83503e-15, 6.81441e-15
8.1999, -4.62411e-15, 1.52545e-15, 1.42177e-13, -4.615e-14
8.23323, 1.27258e-14, -4.32057e-15, -1.79906e-13, 6.71773e-14
8.26656, 3.64405e-15, -1.33755e-15, -4.2288e-16, 6.23149e-15
8.2999, -3.80951e-15, 1.24603e-15, 1.42066e-13, -4.49013e-14
8.33323, 1.16005e-14, -3.93472e-15, -1.75514e-13, 6.42938e-14
8.36656, 4.48406e-15, -1.62522e-15, -8.7819e-16, 7.59617e-15
8.3999, -4.87485e-15, 1.6174e-15, 1.37854e-13, -4.53841e-14
8.43323, 1.2463e-14, -4.23078e-15, -1.75574e-13, 6.56031e-14
8.46656, 3.43798e-15, -1.26101e-15, -4.6246e-15, 7.01212e-15
8.49989, -3.99438e-15, 1.31467e-15, 1.3816e-13, -4.4141e-14
8.53323, 1.1433e-14, -3.87254e-15, -1.78965e-13, 6.49478e-14
8.56656, 4.3023e-15, -1.56493e-15, 4.16732e-15, 5.96537e-15
8.59989, -5.04068e-15, 1.67253e-15, 1.42505e-13, -4.69049e-14
8.63323, 1.23444e-14, -4.18537e-15, -1.79615e-13, 6.64883e-14
8.66656, 3.27111e-15, -1.21228e-15, 8.03047e-15, 3.37804e-15
8.69989, -4.08809e-15, 1.35209e-15, 1.33413e-13, -4.30562e-14
8.73322, 1.13227e-14, -3.83663e-15, -1.75347e-13, 6.38313e-14
8.76656, 4.22948e-15, -1.5351e-15, -5.21705e-16, 7.07977e-15
8.79989, -3.11533e-15, 1.00251e-15, 1.3328e-13, -4.13919e-14
8.83322, 1.21381e-14, -4.12385e-15, -1.75121e-13, 6.50444e-14
8.86656, 3.03744e-15, -1.11598e-15, -3.87423e-15, 6.13208e-15
8.89989, -4.33849e-15, 1.42798e-15, 1.46873e-13, -4.70013e-14
8.93322, 1.11291e-14, -3.76374e-15, -1.79139e-13, 6.44818e-14
8.96655, 4.03997e-15, -1.47206e-15, 3.85119e-15, 5.64219e-15
8.99989, -3.29539e-15, 1.06328e-15, 1.375e-13, -4.28317e-14
9.03322, 1.20099e-14, -4.07479e-15, -1.79632e-13, 6.60461e-14
9.06655, 2.86036e-15, -1.06327e-15, 8.39675e-15, 2.58207e-15
9.09988, -4.44073e-15, 1.46869e-15, 1.41762e-13, -4.58312e-14
9.13322, 1.10109e-14, -3.72475e-15, -1.75839e-13, 6.34375e-14
9.16655, 3.95991e-15, -1.43942e-15, -1.12884e-15, 6.82332e-15
9.19988, -3.39488e-15, 1.09552e-15, 1.40997e-13, -4.3904e-14
9.23322, 1.19167e-14, -4.0443e-15, -1.76294e-13, 6.4989e-14
9.26655, 4.7963e-15, -1.73621e-15, -1.66924e-15, 8.31777e-15
9.29988, -4.60476e-15, 1.52257e-15, 1.37173e-13, -4.47729e-14
9.33321, 1.27125e-14, -4.31894e-15, -1.76208e-13, 6.61746e-14
9.36655, 3.66092e-15, -1.33953e-15, -5.19169e-15, 7.5205e-15
9.39988, -3.79181e-15, 1.24321e-15, 1.37643e-13, -4.36773e-14
9.43321, 1.16156e-14, -3.93692e-15, -1.79433e-13, 6.53656e-14
9.46655, 4.46749e-15, -1.62318e-15, 3.74246e-15, 6.34405e-15
9.49988, -4.89159e-15, 1.61998e-15, 1.4212e-13, -4.65628e-14
9.53321, 1.24793e-14, -4.23296e-15, -1.79964e-13, 6.67981e-14
9.56654, 3.39279e-15, -1.25516e-15, 7.71379e-15, 3.65789e-15
9.59988, -3.97803e-15, 1.31329e-15, 1.33126e-13, -4.28029e-14
9.63321, 1.1422e-14, -3.87163e-15, -1.75607e-13, 6.40603e-14
9.66654, 4.31943e-15, -1.56682e-15, -7.57153e-16, 7.28702e-15
9.69988, -5.02214e-15, 1.66958e-15, 1.37869e-13, -4.56178e-14
9.73321, 1.23294e-14, -4.18346e-15, -1.75512e-13, 6.53695e-14
9.76654, 3.31743e-15, -1.21829e-15, -4.58851e-15, 6.81078e-15
9.79987, -4.13398e-15, 1.35747e-15, 1.46384e-13, -4.65598e-14
9.83321, 1.13358e-14, -3.83737e-15, -1.79652e-13, 6.49584e-14
9.86654, 4.2167e-15, -1.53405e-15, 3.41614e-15, 6.03857e-15
9.89987, -3.1311e-15, 1.00519e-15, 1.37092e-13, -4.24576e-14
9.93321, 1.21563e-14, -4.12634e-15, -1.79996e-13, 6.63776e-14
9.96654, 2.99364e-15, -1.1103e-15, 8.06394e-15, 2.88514e-15
9.99987, -4.32072e-15, 1.42638e-15, 1.41461e-13, -4.55584e-14
10.0332, 1.11195e-14, -3.76305e-15, -1.76112e-13, 6.36848e-14
10.0665, 4.05799e-15, -1.47401e-15, -1.37612e-15, 7.04674e-15
10.0999, -3.30632e-15, 1.0643e-15, 1.40772e-13, -4.37018e-14
10.1332, 1.19969e-14, -4.07258e-15, -1.76497e-13, 6.51719e-14
10.1665, 2.88054e-15, -1.06599e-15, 2.94877e-15, 4.06978e-15
10.1999, -4.42148e-15, 1.4658e-15, 1.36809e-13, -4.44679e-14
10.2332, 1.09973e-14, -3.72305e-15, -1.72095e-13, 6.2422e-14
10.2665, 3.97697e-15, -1.44153e-15, -5.85584e-15, 8.10147e-15
10.2999, -3.37751e-15, 1.09281e-15, 1.3661e-13, -4.26903e-14
10.3332, 1.19317e-14, -4.04647e-15, -1.8018e-13, 6.60516e-14
10.3665, 4.77953e-15, -1.73411e-15, 2.9812e-15, 7.05734e-15
10.3999, -4.62158e-15, 1.52515e-15, 1.41467e-13, -4.59591e-14
10.4332, 1.27286e-14, -4.32106e-15, -1.80573e-13, 6.73626e-14
10.4665, 3.61553e-15, -1.33363e-15, 7.16834e-15, 4.16019e-15
10.4999, -3.77552e-15, 1.24183e-15, 1.32628e-13, -4.23446e-14
10.5332, 1.16046e-14, -3.93601e-15, -1.76057e-13, 6.44732e-14
10.5665, 4.48428e-15, -1.62494e-15, -1.16624e-15, 7.66086e-15
10.5999, -4.87303e-15, 1.61699e-15, 1.37498e-13, -4.52797e-14
10.6332, 1.24639e-14, -4.23087e-15, -1.75848e-13, 6.56751e-14
10.6665, 3.43909e-15, -1.26119e-15, -4.89302e-15, 7.08731e-15
10.6999, -4.02405e-15, 1.31871e-15, 1.46108e-13, -4.63095e-14
10.7332, 1.14352e-14, -3.87241e-15, -1.79903e-13, 6.51848e-14
10.7665, 4.30654e-15, -1.56573e-15, 3.18896e-15, 6.24343e-15
10.7999, -5.0379e-15, 1.67224e-15, 1.41689e-13, -4.66855e-14
10.8332, 1.23474e-14, -4.18584e-15, -1.8038e-13, 6.67006e-14
10.8665, 3.27338e-15, -1.21251e-15, 7.35567e-15, 3.56178e-15
10.8999, -4.11616e-15, 1.35584e-15, 1.40978e-13, -4.51183e-14
10.9332, 1.1326e-14, -3.8366e-15, -1.76621e-13, 6.41597e-14
10.9665, 4.23488e-15, -1.53607e-15, -1.80623e-15, 7.44204e-15
10.9999, -3.14208e-15, 1.00623e-15, 1.40368e-13, -4.33289e-14
11.0332, 1.21431e-14, -4.12407e-15, -1.76858e-13, 6.55022e-14
11.0665, 3.0138e-15, -1.11301e-15, 2.61922e-15, 4.37197e-15
11.0999, -4.30146e-15, 1.42349e-15, 1.36511e-13, -4.41959e-14
11.1332, 1.11059e-14, -3.76132e-15, -1.72366e-13, 6.26685e-14
11.1665, 4.07493e-15, -1.47606e-15, -6.10114e-15, 8.32416e-15
11.1999, -3.28875e-15, 1.0615e-15, 1.36387e-13, -4.24885e-14
11.2332, 1.20118e-14, -4.0747e-15, -1.80381e-13, 6.6234e-14
11.2665, 2.86399e-15, -1.06398e-15, 7.60138e-15, 2.8091e-15
11.2999, -4.43822e-15, 1.46835e-15, 1.41104e-13, -4.56543e-14
11.3332, 1.10133e-14, -3.72512e-15, -1.76459e-13, 6.36096e-14
11.3665, 3.93162e-15, -1.43564e-15, 6.50535e-15, 4.74088e-15
