1.68427e-320, 0, 0, 0
0.033333, 0, 0, 0
0.066666, 1.09672e-13, 7.99465e-16, -4.22057e-09
0.099999, 2.61979e-12, 2.73666e-14, -2.669e-08
0.133332, 1.96295e-11, 2.8682e-13, -9.18552e-08
0.166665, 8.62997e-11, 1.68554e-12, -2.33223e-07
0.199998, 2.78133e-10, 6.99238e-12, -4.92296e-07
0.233331, 7.30966e-10, 2.29588e-11, -9.17673e-07
0.266664, 1.66251e-09, 6.37071e-11, -1.56425e-06
0.299997, 3.39446e-09, 1.55684e-10, -2.49254e-06
0.33333, 6.37437e-09, 3.4445e-10, -3.76795e-06
0.366663, 1.11963e-08, 7.0355e-10, -5.46025e-06
0.399996, 1.86197e-08, 1.34565e-09, -7.64295e-06
0.433329, 2.95856e-08, 2.43614e-09, -1.03927e-05
0.466662, 4.52296e-08, 4.20921e-09, -1.3789e-05
0.499995, 6.68908e-08, 6.98656e-09, -1.7913e-05
0.533328, 9.61162e-08, 1.11986e-08, -2.2848e-05
0.566661, 1.3466e-07, 1.74082e-08, -2.86779e-05
0.599994, 1.84478e-07, 2.63365e-08, -3.54873e-05
0.633327, 2.47714e-07, 3.88909e-08, -4.33606e-05
0.66666, 3.26682e-07, 5.61942e-08, -5.23817e-05
0.699993, 4.2384e-07, 7.96158e-08, -6.26334e-05
0.733326, 5.41761e-07, 1.10802e-07, -7.41965e-05
0.766659, 6.8309e-07, 1.51709e-07, -8.71496e-05
0.799992, 8.50504e-07, 2.0463e-07, -0.000101569
0.833325, 1.04665e-06, 2.72227e-07, -0.000117526
0.866658, 1.27412e-06, 3.57555e-07, -0.000135089
0.899991, 1.53533e-06, 4.64085e-07, -0.000154321
0.933324, 1.83252e-06, 5.95722e-07, -0.000175282
0.966657, 2.16765e-06, 7.56818e-07, -0.000198023
0.99999, 2.54235e-06, 9.52181e-07, -0.00022259
1.03332, 2.95781e-06, 1.18707e-06, -0.000249023
1.06666, 3.41477e-06, 1.46718e-06, -0.000277353
1.09999, 3.91342e-06, 1.79864e-06, -0.000307603
1.13332, 4.45336e-06, 2.18798e-06, -0.000339791
1.16665, 5.03354e-06, 2.64207e-06, -0.000373921
1.19999, 5.65222e-06, 3.16812e-06, -0.000409993
1.23332, 6.30694e-06, 3.77355e-06, -0.000447993
1.26665, 6.99451e-06, 4.46601e-06, -0.000487901
1.29999, 7.71098e-06, 5.25323e-06, -0.000529685
1.33332, 8.45171e-06, 6.14293e-06, -0.000573304
1.36665, 9.21134e-06, 7.1428e-06, -0.000618706
1.39999, 9.98384e-06, 8.26029e-06, -0.00066583
1.43332, 1.07626e-05, 9.50259e-06, -0.000714603
1.46665, 1.15406e-05, 1.08765e-05, -0.000764946
1.49998, 1.23102e-05, 1.23881e-05, -0.000816767
1.53332, 1.30635e-05, 1.40432e-05, -0.000869966
1.56665, 1.37927e-05, 1.58465e-05, -0.000924434
1.59998, 1.44895e-05, 1.78019e-05, -0.000980055
1.63332, 1.51461e-05, 1.99126e-05, -0.0010367
1.66665, 1.57546e-05, 2.21803e-05, -0.00109425
1.69998, 1.63076e-05, 2.46058e-05, -0.00115255
1.73332, 1.67983e-05, 2.71888e-05, -0.00121146
1.76665, 1.72204e-05, 2.99275e-05, -0.00127085
1.79998, 1.75686e-05, 3.28189e-05, -0.00133055
1.83331, 1.78384e-05, 3.58587e-05, -0.00139041
1.86665, 1.80261e-05, 3.90411e-05, -0.00145027
1.89998, 1.81294e-05, 4.23593e-05, -0.00150998
1.93331, 1.8147e-05, 4.58051e-05, -0.00156939
1.96665, 1.80788e-05, 4.93692e-05, -0.00162834
1.99998, 1.79257e-05, 5.30409e-05, -0.00168668
2.03331, 1.76901e-05, 5.68091e-05, -0.00174426
2.06665, 1.73759e-05, 6.06612e-05, -0.00180094
2.09998, 1.69881e-05, 6.45845e-05, -0.00185658
2.13331, 1.65326e-05, 6.85653e-05, -0.00191107
2.16664, 1.60155e-05, 7.25899e-05, -0.00196427
2.19998, 1.54432e-05, 7.66438e-05, -0.00201607
2.23331, 1.48223e-05, 8.07125e-05, -0.00206638
2.26664, 1.41599e-05, 8.47814e-05, -0.00211507
2.29998, 1.34628e-05, 8.88358e-05, -0.00216208
2.33331, 1.27381e-05, 9.28611e-05, -0.00220729
2.36664, 1.19927e-05, 9.68429e-05, -0.00225065
2.39998, 1.12335e-05, 0.000100767, -0.00229208
2.43331, 1.0467e-05, 0.00010462, -0.0023315
2.46664, 9.69974e-06, 0.000108388, -0.00236887
2.49997, 8.93778e-06, 0.000112059, -0.00240413
2.53331, 8.18692e-06, 0.00011562, -0.00243724
2.56664, 7.45254e-06, 0.000119061, -0.00246815
2.59997, 6.73966e-06, 0.00012237, -0.00249684
2.63331, 6.0528e-06, 0.000125539, -0.00252328
2.66664, 5.39606e-06, 0.000128557, -0.00254746
2.69997, 4.77303e-06, 0.000131418, -0.00256935
2.73331, 4.18682e-06, 0.000134114, -0.00258895
2.76664, 3.64005e-06, 0.00013664, -0.00260627
2.79997, 3.13481e-06, 0.000138989, -0.0026213
2.8333, 2.67272e-06, 0.000141159, -0.00263405
2.86664, 2.25491e-06, 0.000143147, -0.00264454
2.89997, 1.88204e-06, 0.000144949, -0.0026528
2.9333, 1.55432e-06, 0.000146566, -0.00265884
2.96664, 1.2715e-06, 0.000147998, -0.00266269
2.99997, 1.03296e-06, 0.000149244, -0.0026644
3.0333, 8.37672e-07, 0.000150307, -0.00266399
3.06664, 6.84268e-07, 0.00015119, -0.00266152
3.09997, 5.71058e-07, 0.000151896, -0.00265702
3.1333, 4.96065e-07, 0.000152429, -0.00265055
