0.033333, 0, 0, -0.748904
0.066666, 0, 0, -0.748904
0.099999, 3.14204e-07, 3.61425e-08, -0.748897
0.133332, 4.95109e-06, 9.65284e-07, -0.748861
0.166665, 2.59174e-05, 7.90232e-06, -0.748765
0.199998, 8.55777e-05, 3.71673e-05, -0.748577
0.233331, 0.000216062, 0.000126518, -0.748261
0.266664, 0.00045773, 0.000347964, -0.74778
0.299997, 0.000856249, 0.000822217, -0.747095
0.33333, 0.00145909, 0.00173349, -0.746164
0.366663, 0.0023112, 0.00334307, -0.744938
0.399996, 0.00345019, 0.00599989, -0.743362
0.433329, 0.00490116, 0.0101462, -0.741372
0.466662, 0.00667162, 0.0163161, -0.738896
0.499995, 0.00874695, 0.0251262, -0.735853
0.533328, 0.011087, 0.0372551, -0.732157
0.566661, 0.0136242, 0.0534137, -0.72772
0.599994, 0.016265, 0.0743044, -0.722456
0.633327, 0.0188923, 0.100572, -0.716286
0.66666, 0.021373, 0.132749, -0.709148
0.699993, 0.023567, 0.1712, -0.701006
0.733326, 0.0253395, 0.21607, -0.691853
0.766659, 0.0265731, 0.267239, -0.68172
0.799992, 0.0271811, 0.324304, -0.67068
0.833325, 0.0271175, 0.386566, -0.658851
0.866658, 0.0263832, 0.453057, -0.646392
0.899991, 0.0250272, 0.52258, -0.633496
0.933324, 0.0231419, 0.593775, -0.620384
0.966657, 0.0208531, 0.665202, -0.60729
0.99999, 0.0183062, 0.735427, -0.594451
1.03332, 0.015651, 0.803106, -0.58209
1.06666, 0.0130269, 0.86706, -0.570408
1.09999, 0.0105514, 0.926329, -0.55957
1.13332, 0.00831228, 0.98021, -0.549704
1.16665, 0.00636475, 1.02826, -0.540892
1.19999, 0.00473296, 1.07031, -0.533174
1.23332, 0.00341443, 1.10639, -0.526553
1.26665, 0.00238652, 1.13676, -0.520994
1.29999, 0.00161345, 1.16181, -0.516435
1.33332, 0.00105298, 1.18204, -0.512792
1.36665, 0.000661768, 1.19803, -0.509968
1.39999, 0.00039938, 1.21036, -0.507857
1.43332, 0.000230749, 1.21963, -0.506352
1.46665, 0.000127293, 1.22639, -0.505348
1.49998, 6.70096e-05, 1.23116, -0.504747
1.53332, 3.38713e-05, 1.23438, -0.504459
1.56665, 1.68375e-05, 1.23644, -0.504407
1.59998, 8.7373e-06, 1.23767, -0.504523
1.63332, 5.20494e-06, 1.23831, -0.504754
1.66665, 3.77305e-06, 1.23857, -0.505055
1.69998, 3.1694e-06, 1.23859, -0.505393
1.73332, 2.81488e-06, 1.23849, -0.505742
1.76665, 2.49421e-06, 1.23833, -0.506086
1.79998, 2.15863e-06, 1.23816, -0.506413
1.83331, 1.81992e-06, 1.238, -0.506716
1.86665, 1.50101e-06, 1.23788, -0.506992
1.89998, 1.21821e-06, 1.23779, -0.507241
1.93331, 9.78118e-07, 1.23772, -0.507463
1.96665, 7.80125e-07, 1.23768, -0.50766
1.99998, 6.19745e-07, 1.23766, -0.507834
2.03331, 4.91132e-07, 1.23765, -0.507987
2.06665, 3.88526e-07, 1.23765, -0.508123
2.09998, 3.07193e-07, 1.23766, -0.508243
2.13331, 2.43092e-07, 1.23767, -0.50835
2.16664, 1.92603e-07, 1.23767, -0.508444
2.19998, 1.52782e-07, 1.23768, -0.508528
2.23331, 1.21315e-07, 1.23769, -0.508602
2.26664, 9.64003e-08, 1.23769, -0.508669
2.29998, 7.66412e-08, 1.2377, -0.508728
2.33331, 6.09493e-08, 1.2377, -0.508781
2.36664, 4.84752e-08, 1.2377, -0.508829
2.39998, 3.85528e-08, 1.23771, -0.508871
2.43331, 3.06577e-08, 1.23771, -0.508909
2.46664, 2.43752e-08, 1.23771, -0.508942
