0.033333, 0, 0, 0, 0, 0, 0
0.066666, -0.000772715, 0.00140568, 0, 0, -7.99128e-06, -1.60285e-05
0.099999, -0.00421747, 0.00713432, 0, 0, -4.98323e-05, -8.53544e-05
0.133332, -0.0126761, 0.0200332, 0, 0, -0.000164682, -0.0002514
0.166665, -0.0286069, 0.042706, 0, 0, -0.00039479, -0.000559311
0.199998, -0.0544746, 0.0776084, 0, 0, -0.000780098, -0.00105527
0.233331, -0.0926615, 0.127014, 0, 0, -0.00135555, -0.00178508
0.266664, -0.145413, 0.192998, 0, 0, -0.00214955, -0.0027926
0.299997, -0.214789, 0.277399, 0, 0, -0.00318321, -0.0041175
0.33333, -0.302616, 0.381774, 0, 0, -0.00447022, -0.00579249
0.366663, -0.410441, 0.507362, 0, 0, -0.00601731, -0.00784016
0.399996, -0.539484, 0.655026, 0, 0, -0.00782522, -0.0102696
0.433329, -0.690593, 0.825219, 0, 0, -0.00989023, -0.0130731
0.466662, -0.864195, 1.01794, 0, 0, -0.0122061, -0.0162232
0.499995, -1.06026, 1.23268, 0, 0, -0.0147664, -0.0196704
0.533328, -1.27825, 1.46843, 0, 0, -0.0175664, -0.0233417
0.566661, -1.51713, 1.72364, 0, 0, -0.020606, -0.0271415
0.599994, -1.77532, 1.99625, 0, 0, -0.02389, -0.0309531
0.633327, -2.05071, 2.28365, 0, 0, -0.0274298, -0.0346428
0.66666, -2.3407, 2.58281, 0, 0, -0.0312421, -0.0380661
0.699993, -2.64221, 2.89027, 0, 0, -0.0353473, -0.0410761
0.733326, -2.95181, 3.20228, 0, 0, -0.0397654, -0.0435322
0.766659, -3.26573, 3.51487, 0, 0, -0.0445118, -0.0453116
0.799992, -3.58008, 3.82405, 0, 0, -0.0495917, -0.0463183
0.833325, -3.89086, 4.12586, 0, 0, -0.0549943, -0.0464926
0.866658, -4.19423, 4.41661, 0, 0, -0.0606887, -0.0458167
0.899991, -4.48653, 4.69296, 0, 0, -0.0666207, -0.0443172
0.933324, -4.76452, 4.95205, 0, 0, -0.072713, -0.0420634
0.966657, -5.02542, 5.19163, 0, 0, -0.0788677, -0.0391614
0.99999, -5.26702, 5.41006, 0, 0, -0.084972, -0.0357447
