4.94066e-324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0066667, -8.49903e-08, -2.13928e-07, -1.56119e-07, -1.21955e-08, -4.5721e-07, -5.11721e-08, 5.45727e-08, 1.37365e-07, 1.00245e-07, 7.83081e-09, 2.93577e-07, 3.28579e-08
0.0133334, -5.30146e-07, -1.32388e-06, -9.25725e-07, -7.63357e-08, -2.81731e-06, -3.10031e-07, 3.4041e-07, 8.50073e-07, 5.94413e-07, 4.90156e-08, 1.80901e-06, 1.99073e-07
0.0200001, -1.79495e-06, -4.44222e-06, -2.96052e-06, -2.59397e-07, -9.40769e-06, -1.01603e-06, 1.15255e-06, 2.85237e-06, 1.90097e-06, 1.6656e-07, 6.04073e-06, 6.524e-07
0.0266668, -4.47892e-06, -1.09787e-05, -6.95553e-06, -6.4968e-07, -2.31319e-05, -2.45032e-06, 2.87594e-06, 7.04949e-06, 4.46619e-06, 4.17163e-07, 1.48531e-05, 1.57336e-06
0.0333335, -9.2908e-06, -2.2548e-05, -1.3565e-05, -1.35284e-06, -4.72595e-05, -4.91054e-06, 5.96567e-06, 1.44782e-05, 8.71016e-06, 8.68664e-07, 3.03456e-05, 3.15309e-06
0.0400002, -1.70273e-05, -4.09053e-05, -2.33603e-05, -2.48938e-06, -8.52837e-05, -8.69652e-06, 1.09333e-05, 2.62655e-05, 1.49998e-05, 1.59844e-06, 5.47611e-05, 5.58409e-06
0.0466669, -2.85577e-05, -6.79e-05, -3.68118e-05, -4.19313e-06, -0.00014082, -1.41023e-05, 1.83371e-05, 4.3599e-05, 2.3637e-05, 2.69243e-06, 9.04213e-05, 9.05516e-06
0.0533336, -4.48127e-05, -0.000105442, -5.42858e-05, -6.61036e-06, -0.000217537, -2.14123e-05, 2.87745e-05, 6.77049e-05, 3.48572e-05, 4.24455e-06, 0.000139682, 1.3749e-05
0.0600003, -6.67765e-05, -0.000155478, -7.605e-05, -9.89938e-06, -0.000319108, -3.09002e-05, 4.28776e-05, 9.98332e-05, 4.88322e-05, 6.35645e-06, 0.000204901, 1.98412e-05
0.066667, -9.5481e-05, -0.000219973, -0.000102282, -1.42304e-05, -0.00044918, -4.28287e-05, 6.13089e-05, 0.000141246, 6.56761e-05, 9.13741e-06, 0.000288421, 2.75006e-05
0.0733337, -0.000132001, -0.000300896, -0.000133082, -1.97854e-05, -0.000611345, -5.74503e-05, 8.47586e-05, 0.000193207, 8.54528e-05, 1.27044e-05, 0.000392548, 3.68891e-05
0.0800004, -0.000177451, -0.000400214, -0.00016848, -2.67587e-05, -0.000809129, -7.50078e-05, 0.000113942, 0.00025698, 0.000108182, 1.71819e-05, 0.000519546, 4.8163e-05
0.0866671, -0.000232983, -0.000519877, -0.000208452, -3.53563e-05, -0.00104598, -9.57359e-05, 0.0001496, 0.000333816, 0.000133848, 2.27025e-05, 0.000671628, 6.14726e-05
0.0933338, -0.000299782, -0.000661818, -0.000252922, -4.57968e-05, -0.00132525, -0.000119861, 0.000192492, 0.000424957, 0.000162403, 2.94064e-05, 0.000850949, 7.69635e-05
0.1, -0.000379069, -0.000827944, -0.000301779, -5.83109e-05, -0.00165021, -0.000147603, 0.000243402, 0.000531628, 0.000193774, 3.74418e-05, 0.00105961, 9.47767e-05
0.106667, -0.000472094, -0.00102013, -0.000354877, -7.31422e-05, -0.00202402, -0.000179175, 0.000303134, 0.000655034, 0.000227869, 4.6965e-05, 0.00129963, 0.000115049
0.113334, -0.000580138, -0.00124023, -0.000412046, -9.05464e-05, -0.00244976, -0.000214783, 0.00037251, 0.000796362, 0.000264577, 5.81404e-05, 0.001573, 0.000137913
0.120001, -0.000704511, -0.00149006, -0.000473095, -0.000110792, -0.0029304, -0.000254629, 0.000452371, 0.000956777, 0.000303777, 7.11403e-05, 0.00188162, 0.000163499
0.126667, -0.000846553, -0.00177139, -0.000537818, -0.000134161, -0.0034688, -0.000298908, 0.000543577, 0.00113742, 0.000345336, 8.61453e-05, 0.00222734, 0.000191931
0.133334, -0.00100763, -0.00208595, -0.000605996, -0.000160946, -0.00406775, -0.000347811, 0.000647005, 0.0013394, 0.000389113, 0.000103344, 0.00261192, 0.000223331
0.140001, -0.00118914, -0.00243546, -0.0006774, -0.000191453, -0.00472991, -0.00040152, 0.000763551, 0.00156382, 0.000434963, 0.000122933, 0.0030371, 0.000257819
0.146667, -0.00139249, -0.00282156, -0.000751797, -0.000226002, -0.00545786, -0.000460217, 0.000894124, 0.00181174, 0.000482733, 0.000145117, 0.00350452, 0.000295508
0.153334, -0.00161913, -0.00324587, -0.000828948, -0.000264924, -0.00625407, -0.000524073, 0.00103965, 0.0020842, 0.000532272, 0.000170109, 0.00401577, 0.00033651
0.160001, -0.00187054, -0.00370997, -0.000908611, -0.000308562, -0.00712093, -0.000593257, 0.00120108, 0.0023822, 0.000583425, 0.00019813, 0.00457239, 0.000380934
0.166667, -0.0021482, -0.00421539, -0.000990545, -0.000357272, -0.00806073, -0.000667931, 0.00137937, 0.00270673, 0.000636035, 0.000229407, 0.00517584, 0.000428883
0.173334, -0.00245363, -0.00476361, -0.00107451, -0.000411422, -0.00907566, -0.000748253, 0.00157549, 0.00305874, 0.000689946, 0.000264176, 0.00582753, 0.000480458
0.180001, -0.00278837, -0.00535607, -0.00116025, -0.00047139, -0.0101678, -0.000834374, 0.00179043, 0.00343916, 0.000745005, 0.000302683, 0.00652882, 0.000535757
0.186668, -0.003154, -0.00599417, -0.00124754, -0.000537569, -0.0113392, -0.00092644, 0.0020252, 0.00384889, 0.000801055, 0.000345176, 0.00728099, 0.000594873
0.193334, -0.00355208, -0.00667927, -0.00133614, -0.000610361, -0.0125918, -0.00102459, 0.00228081, 0.0042888, 0.000857946, 0.000391916, 0.00808528, 0.000657896
0.200001, -0.00398424, -0.00741267, -0.00142582, -0.000690179, -0.0139274, -0.00112896, 0.0025583, 0.00475972, 0.000915525, 0.000443168, 0.00894287, 0.000724913
0.206668, -0.00445209, -0.00819564, -0.00151633, -0.000777449, -0.0153478, -0.00123968, 0.00285872, 0.00526247, 0.000973643, 0.000499205, 0.00985489, 0.000796007
0.213334, -0.0049573, -0.00902939, -0.00160745, -0.000872607, -0.0168545, -0.00135687, 0.00318311, 0.00579783, 0.00103215, 0.000560306, 0.0108224, 0.000871257
0.220001, -0.00550152, -0.0099151, -0.00169896, -0.0009761, -0.0184493, -0.00148066, 0.00353256, 0.00636654, 0.00109091, 0.000626759, 0.0118464, 0.000950739
0.226668, -0.00608645, -0.0108539, -0.00179063, -0.00108838, -0.0201336, -0.00161115, 0.00390814, 0.00696935, 0.00114977, 0.000698858, 0.0129279, 0.00103453
0.233334, -0.0067138, -0.0118468, -0.00188225, -0.00120993, -0.0219089, -0.00174844, 0.00431097, 0.00760693, 0.0012086, 0.000776902, 0.0140678, 0.00112269
0.240001, -0.00738529, -0.012895, -0.0019736, -0.00134121, -0.0237764, -0.00189265, 0.00474214, 0.00827996, 0.00126726, 0.000861198, 0.015267, 0.00121528
0.246668, -0.00810267, -0.0139994, -0.00206447, -0.00148271, -0.0257375, -0.00204387, 0.00520277, 0.00898908, 0.00132561, 0.000952059, 0.0165262, 0.00131238
0.253335, -0.00886771, -0.0151609, -0.00215466, -0.00163494, -0.0277934, -0.0022022, 0.00569401, 0.00973488, 0.00138352, 0.0010498, 0.0178463, 0.00141404
0.260001, -0.00968219, -0.0163804, -0.00224396, -0.00179839, -0.0299451, -0.0023677, 0.00621699, 0.010518, 0.00144086, 0.00115476, 0.0192279, 0.00152032
0.266668, -0.0105479, -0.0176589, -0.00233217, -0.00197359, -0.0321937, -0.00254048, 0.00677287, 0.0113389, 0.0014975, 0.00126726, 0.0206718, 0.00163126
0.273335, -0.0114667, -0.0189971, -0.00241911, -0.00216106, -0.0345402, -0.0027206, 0.00736282, 0.0121981, 0.00155332, 0.00138763, 0.0221785, 0.00174691
0.280001, -0.0124403, -0.0203957, -0.00250457, -0.00236133, -0.0369855, -0.00290814, 0.007988, 0.0130962, 0.0016082, 0.00151622, 0.0237486, 0.00186733
0.286668, -0.0134707, -0.0218556, -0.00258838, -0.00257494, -0.0395304, -0.00310316, 0.00864961, 0.0140336, 0.00166201, 0.00165338, 0.0253827, 0.00199255
0.293335, -0.0145597, -0.0233774, -0.00267034, -0.00280245, -0.0421756, -0.00330572, 0.00934885, 0.0150108, 0.00171464, 0.00179947, 0.0270812, 0.00212262
0.300001, -0.0157091, -0.0249618, -0.00275029, -0.00304441, -0.044922, -0.00351588, 0.0100869, 0.0160281, 0.00176598, 0.00195483, 0.0288447, 0.00225757
0.306668, -0.0169209, -0.0266093, -0.00282804, -0.00330139, -0.04777, -0.0037337, 0.010865, 0.017086, 0.0018159, 0.00211984, 0.0306734, 0.00239743
0.313335, -0.0181969, -0.0283205, -0.00290342, -0.00357397, -0.0507202, -0.00395922, 0.0116844, 0.0181847, 0.0018643, 0.00229486, 0.0325678, 0.00254224
0.320002, -0.0195392, -0.0300959, -0.00297625, -0.00386272, -0.0537732, -0.00419248, 0.0125462, 0.0193247, 0.00191107, 0.00248027, 0.0345281, 0.00269202
