4.94066e-324, 0, 0, 0, 0, 0, 0
0.02, 0, 0.0442994, 0, -1.91085e-05, 0, 0.00256742
0.04, 0, 0.0991524, 0, -7.06674e-05, 0, 0.00574374
0.06, 0, 0.142571, 0, -0.000181157, 0, 0.00922521
0.08, 0, 0.172811, 0, -0.00037014, 0, 0.0128649
0.1, 0, 0.191275, 0, -0.000648923, 0, 0.0165585
0.12, 0, 0.199674, 0, -0.00102099, 0, 0.0202237
0.14, 0, 0.199586, 0, -0.00148293, 0, 0.0237946
0.16, 0, 0.192403, 0, -0.00202573, 0, 0.0272198
0.18, 0, 0.179343, 0, -0.00263602, 0, 0.0304605
0.2, 0, 0.161472, 0, -0.00329754, 0, 0.0334892
0.22, 0, 0.139721, 0, -0.00399241, 0, 0.0362888
0.24, 0, 0.114903, 0, -0.0047023, 0, 0.0388503
0.26, 0, 0.0877252, 0, -0.00540955, 0, 0.0411729
0.28, 0, 0.0588049, 0, -0.00609795, 0, 0.0432616
0.3, 0, 0.0286748, 0, -0.00675347, 0, 0.0451271
0.32, 0, -0.00220553, 0, -0.00736472, 0, 0.0467841
0.34, 0, -0.0334427, 0, -0.00792325, 0, 0.0482507
0.36, 0, -0.064703, 0, -0.00842368, 0, 0.0495473
0.38, 0, -0.0957066, 0, -0.00886368, 0, 0.0506961
0.4, 0, -0.126222, 0, -0.0092438, 0, 0.0517199
0.42, 0, -0.156062, 0, -0.00956728, 0, 0.052642
0.44, 0, -0.185079, 0, -0.00983965, 0, 0.0534856
0.46, 0, -0.213159, 0, -0.0100684, 0, 0.0542729
0.48, 0, -0.240223, 0, -0.0102625, 0, 0.0550253
0.5, 0, -0.266217, 0, -0.0104322, 0, 0.0557628
0.52, 0, -0.291112, 0, -0.010588, 0, 0.0565039
0.54, 0, -0.314901, 0, -0.0107412, 0, 0.0572651
0.56, 0, -0.337595, 0, -0.0109025, 0, 0.0580612
0.58, 0, -0.359218, 0, -0.0110825, 0, 0.0589047
0.6, 0, -0.379807, 0, -0.0112908, 0, 0.059806
0.62, 0, -0.399407, 0, -0.0115361, 0, 0.0607732
0.64, 0, -0.418068, 0, -0.0118258, 0, 0.0618121
0.66, 0, -0.435844, 0, -0.0121659, 0, 0.0629259
0.68, 0, -0.452788, 0, -0.0125611, 0, 0.0641155
0.7, 0, -0.468953, 0, -0.0130143, 0, 0.0653791
0.72, 0, -0.484386, 0, -0.0135268, 0, 0.0667127
0.74, 0, -0.49913, 0, -0.0140984, 0, 0.0681096
0.76, 0, -0.513218, 0, -0.0147273, 0, 0.0695608
0.78, 0, -0.526675, 0, -0.0154101, 0, 0.071055
