3.1431	0.19997
3.1632	0.19957
3.1832	0.19917
3.2032	0.19877
3.2232	0.19837
3.2432	0.19797
3.2633	0.19757
3.2833	0.19718
3.3033	0.19678
3.3233	0.19639
3.3433	0.19599
3.3634	0.1956
3.3834	0.19521
3.4034	0.19482
3.4234	0.19444
3.4434	0.19405
3.4635	0.19367
3.4835	0.19329
3.5035	0.19292
3.5235	0.19255
3.5435	0.19218
3.5636	0.19181
3.5836	0.19145
3.6036	0.19109
3.6236	0.19073
3.6436	0.19038
3.6637	0.19003
3.6837	0.18968
3.7037	0.18934
3.7237	0.189
3.7437	0.18867
3.7638	0.18834
3.7838	0.18802
3.8038	0.1877
3.8238	0.18739
3.8438	0.18708
3.8639	0.18678
3.8839	0.18648
3.9039	0.18619
3.9239	0.1859
3.9439	0.18562
3.964	0.18534
3.984	0.18508
4.004	0.18481
4.024	0.18455
4.044	0.1843
4.0641	0.18406
4.0841	0.18382
4.1041	0.18359
4.1241	0.18336
4.1441	0.18314
4.1642	0.18293
4.1842	0.18273
4.2042	0.18253
4.2242	0.18234
4.2442	0.18215
4.2643	0.18197
4.2843	0.1818
4.3043	0.18164
4.3243	0.18149
4.3443	0.18134
4.3644	0.1812
4.3844	0.18107
4.4044	0.18094
4.4244	0.18082
4.4444	0.18071
4.4645	0.18061
4.4845	0.18052
4.5045	0.18043
4.5245	0.18035
4.5445	0.18028
4.5646	0.18022
4.5846	0.18016
4.6046	0.18012
4.6246	0.18008
4.6446	0.18005
4.6647	0.18002
4.6847	0.18001
4.7047	0.18
4.7247	0.18
4.7447	0.18001
4.7648	0.18003
4.7848	0.18005
4.8048	0.18009
4.8248	0.18013
4.8448	0.18018
4.8649	0.18023
4.8849	0.1803
4.9049	0.18037
4.9249	0.18045
4.9449	0.18054
4.965	0.18063
4.985	0.18074
5.005	0.18085
5.025	0.18097
5.045	0.1811
5.0651	0.18123
5.0851	0.18137
5.1051	0.18152
5.1251	0.18168
5.1451	0.18184
5.1652	0.18202
5.1852	0.18219
5.2052	0.18238
5.2252	0.18257
5.2452	0.18277
5.2653	0.18298
5.2853	0.18319
5.3053	0.18341
5.3253	0.18364
5.3453	0.18387
5.3654	0.18411
5.3854	0.18436
5.4054	0.18461
5.4254	0.18487
5.4454	0.18514
5.4655	0.18541
5.4855	0.18568
5.5055	0.18597
5.5255	0.18626
5.5455	0.18655
5.5656	0.18685
5.5856	0.18715
5.6056	0.18746
5.6256	0.18778
5.6456	0.1881
5.6657	0.18842
5.6857	0.18875
5.7057	0.18908
5.7257	0.18942
5.7457	0.18976
5.7658	0.19011
5.7858	0.19046
5.8058	0.19081
5.8258	0.19117
5.8458	0.19153
5.8659	0.19189
5.8859	0.19226
5.9059	0.19263
5.9259	0.19301
5.9459	0.19338
5.966	0.19376
5.986	0.19414
6.006	0.19453
6.026	0.19491
6.046	0.1953
6.0661	0.19569
6.0861	0.19608
6.1061	0.19648
6.1261	0.19687
6.1461	0.19727
6.1662	0.19766
6.1862	0.19806
6.2062	0.19846
6.2262	0.19886
6.2462	0.19926
6.2663	0.19966
6.2863	0.20006
6.3063	0.20046
6.3263	0.20086
6.3463	0.20126
6.3664	0.20166
6.3864	0.20206
6.4064	0.20246
6.4264	0.20286
6.4464	0.20325
6.4665	0.20365
6.4865	0.20404
6.5065	0.20443
6.5265	0.20482
6.5465	0.20521
6.5666	0.20559
6.5866	0.20598
6.6066	0.20636
6.6266	0.20673
6.6466	0.20711
6.6667	0.20748
6.6867	0.20785
6.7067	0.20822
6.7267	0.20858
6.7467	0.20894
6.7668	0.2093
6.7868	0.20965
6.8068	0.21
6.8268	0.21035
6.8468	0.21069
6.8669	0.21102
6.8869	0.21135
6.9069	0.21168
6.9269	0.212
6.9469	0.21232
6.967	0.21263
6.987	0.21294
7.007	0.21325
7.027	0.21354
7.047	0.21383
7.0671	0.21412
7.0871	0.2144
7.1071	0.21468
7.1271	0.21495
7.1471	0.21521
7.1672	0.21547
7.1872	0.21572
7.2072	0.21596
7.2272	0.2162
7.2472	0.21643
7.2673	0.21666
7.2873	0.21687
7.3073	0.21709
7.3273	0.21729
7.3473	0.21749
7.3674	0.21768
7.3874	0.21786
7.4074	0.21804
7.4274	0.21821
7.4474	0.21837
7.4675	0.21852
7.4875	0.21867
7.5075	0.21881
7.5275	0.21894
7.5475	0.21907
7.5676	0.21919
7.5876	0.21929
7.6076	0.2194
7.6276	0.21949
7.6476	0.21958
7.6677	0.21965
7.6877	0.21972
7.7077	0.21979
7.7277	0.21984
7.7477	0.21989
7.7678	0.21993
7.7878	0.21996
7.8078	0.21998
7.8278	0.21999
7.8478	0.22
7.8679	0.22
7.8879	0.21999
7.9079	0.21997
7.9279	0.21995
7.9479	0.21991
7.968	0.21987
7.988	0.21982
8.008	0.21976
8.028	0.2197
8.048	0.21962
8.0681	0.21954
8.0881	0.21945
8.1081	0.21936
8.1281	0.21925
8.1481	0.21914
8.1682	0.21902
8.1882	0.21889
8.2082	0.21876
8.2282	0.21862
8.2482	0.21847
8.2683	0.21831
8.2883	0.21814
8.3083	0.21797
8.3283	0.21779
8.3483	0.21761
8.3684	0.21741
8.3884	0.21721
8.4084	0.217
8.4284	0.21679
8.4484	0.21657
8.4685	0.21634
8.4885	0.21611
8.5085	0.21587
8.5285	0.21562
8.5485	0.21537
8.5686	0.21511
8.5886	0.21484
8.6086	0.21457
8.6286	0.21429
8.6486	0.21401
8.6687	0.21372
8.6887	0.21343
8.7087	0.21313
8.7287	0.21282
8.7487	0.21251
8.7688	0.2122
8.7888	0.21188
8.8088	0.21155
8.8288	0.21123
8.8488	0.21089
8.8689	0.21055
8.8889	0.21021
8.9089	0.20987
8.9289	0.20952
8.9489	0.20916
8.969	0.2088
8.989	0.20844
9.009	0.20808
9.029	0.20771
9.049	0.20734
9.0691	0.20697
9.0891	0.20659
9.1091	0.20621
9.1291	0.20583
9.1491	0.20544
9.1692	0.20506
9.1892	0.20467
9.2092	0.20428
9.2292	0.20389
9.2492	0.20349
9.2693	0.2031
9.2893	0.2027
9.3093	0.2023
9.3293	0.20191
9.3493	0.20151
9.3694	0.20111
9.3894	0.20071
9.4094	0.20031
9.4294	0.19991
9.4494	0.19951
9.4695	0.19911
9.4895	0.19871
9.5095	0.19831
9.5295	0.19791
9.5495	0.19751
9.5696	0.19711
9.5896	0.19672
9.6096	0.19632
9.6296	0.19593
9.6496	0.19554
9.6697	0.19515
9.6897	0.19476
9.7097	0.19438
9.7297	0.194
9.7497	0.19361
9.7698	0.19324
9.7898	0.19286
9.8098	0.19249
9.8298	0.19212
9.8498	0.19175
9.8699	0.19139
9.8899	0.19103
9.9099	0.19067
9.9299	0.19032
9.9499	0.18997
9.97	0.18963
9.99	0.18929
10.01	0.18895
10.03	0.18862
10.05	0.18829
10.07	0.18797
10.09	0.18765
10.11	0.18734
10.13	0.18703
10.15	0.18673
10.17	0.18643
10.19	0.18614
10.21	0.18586
10.23	0.18558
10.25	0.1853
10.27	0.18503
10.29	0.18477
10.31	0.18451
10.33	0.18426
10.35	0.18402
10.37	0.18378
10.39	0.18355
10.41	0.18333
10.43	0.18311
10.45	0.1829
10.47	0.18269
10.49	0.1825
10.511	0.18231
10.531	0.18212
10.551	0.18195
10.571	0.18178
10.591	0.18162
10.611	0.18146
10.631	0.18132
10.651	0.18118
10.671	0.18105
10.691	0.18092
10.711	0.18081
10.731	0.1807
10.751	0.1806
10.771	0.1805
10.791	0.18042
10.811	0.18034
10.831	0.18027
10.851	0.18021
10.871	0.18016
10.891	0.18011
10.911	0.18007
10.931	0.18004
10.951	0.18002
10.971	0.18001
10.991	0.18
11.011	0.18
11.031	0.18001
11.051	0.18003
11.071	0.18006
11.091	0.18009
11.111	0.18013
11.131	0.18018
11.151	0.18024
11.171	0.18031
11.191	0.18038
11.211	0.18046
11.231	0.18055
11.251	0.18065
11.271	0.18076
11.291	0.18087
11.311	0.18099
11.331	0.18112
11.351	0.18125
11.371	0.1814
11.391	0.18155
11.411	0.1817
11.431	0.18187
11.451	0.18204
11.471	0.18222
11.491	0.18241
11.512	0.1826
11.532	0.1828
11.552	0.18301
11.572	0.18323
11.592	0.18345
11.612	0.18368
11.632	0.18391
11.652	0.18415
11.672	0.1844
11.692	0.18465
11.712	0.18491
11.732	0.18518
11.752	0.18545
11.772	0.18573
11.792	0.18601
11.812	0.1863
11.832	0.1866
11.852	0.18689
11.872	0.1872
11.892	0.18751
11.912	0.18783
11.932	0.18815
11.952	0.18847
11.972	0.1888
11.992	0.18913
12.012	0.18947
12.032	0.18981
12.052	0.19016
12.072	0.19051
12.092	0.19087
12.112	0.19122
12.132	0.19159
12.152	0.19195
12.172	0.19232
12.192	0.19269
12.212	0.19306
12.232	0.19344
12.252	0.19382
12.272	0.1942
12.292	0.19459
12.312	0.19497
12.332	0.19536
12.352	0.19575
12.372	0.19614
12.392	0.19654
12.412	0.19693
12.432	0.19733
12.452	0.19773
12.472	0.19812
12.492	0.19852
12.513	0.19892
12.533	0.19932
12.553	0.19972
12.573	0.20012
12.593	0.20052
12.613	0.20092
12.633	0.20132
12.653	0.20172
12.673	0.20212
12.693	0.20252
12.713	0.20292
12.733	0.20331
12.753	0.20371
12.773	0.2041
12.793	0.20449
12.813	0.20488
12.833	0.20527
12.853	0.20565
12.873	0.20603
12.893	0.20642
12.913	0.20679
12.933	0.20717
12.953	0.20754
12.973	0.20791
12.993	0.20828
13.013	0.20864
13.033	0.209
13.053	0.20935
13.073	0.20971
13.093	0.21005
13.113	0.2104
13.133	0.21074
13.153	0.21107
13.173	0.2114
13.193	0.21173
13.213	0.21205
13.233	0.21237
13.253	0.21268
13.273	0.21299
13.293	0.21329
13.313	0.21359
13.333	0.21388
13.353	0.21416
13.373	0.21444
13.393	0.21472
13.413	0.21499
13.433	0.21525
13.453	0.2155
13.473	0.21575
13.493	0.216
13.514	0.21624
13.534	0.21647
13.554	0.21669
13.574	0.21691
13.594	0.21712
13.614	0.21732
13.634	0.21752
13.654	0.21771
13.674	0.21789
13.694	0.21807
13.714	0.21823
13.734	0.21839
13.754	0.21855
13.774	0.21869
13.794	0.21883
13.814	0.21896
13.834	0.21909
13.854	0.2192
13.874	0.21931
13.894	0.21941
13.914	0.2195
13.934	0.21959
13.954	0.21967
13.974	0.21973
13.994	0.2198
14.014	0.21985
14.034	0.21989
14.054	0.21993
14.074	0.21996
14.094	0.21998
14.114	0.21999
14.134	0.22
14.154	0.22
14.174	0.21999
14.194	0.21997
14.214	0.21994
14.234	0.21991
14.254	0.21986
14.274	0.21981
14.294	0.21975
14.314	0.21969
14.334	0.21961
14.354	0.21953
14.374	0.21944
14.394	0.21934
14.414	0.21924
14.434	0.21912
14.454	0.219
14.474	0.21887
14.494	0.21874
14.515	0.21859
14.535	0.21844
14.555	0.21828
14.575	0.21812
14.595	0.21794
14.615	0.21776
14.635	0.21758
14.655	0.21738
14.675	0.21718
14.695	0.21697
14.715	0.21676
14.735	0.21653
14.755	0.21631
14.775	0.21607
14.795	0.21583
14.815	0.21558
14.835	0.21533
14.855	0.21507
14.875	0.2148
14.895	0.21453
14.915	0.21425
14.935	0.21397
14.955	0.21368
14.975	0.21338
14.995	0.21308
15.015	0.21278
15.035	0.21247
15.055	0.21215
15.075	0.21183
15.095	0.2115
15.115	0.21117
15.135	0.21084
15.155	0.2105
15.175	0.21016
15.195	0.20981
15.215	0.20946
15.235	0.20911
15.255	0.20875
15.275	0.20839
15.295	0.20802
15.315	0.20765
15.335	0.20728
15.355	0.20691
15.375	0.20653
15.395	0.20615
15.415	0.20577
15.435	0.20538
15.455	0.205
15.475	0.20461
15.495	0.20422
15.516	0.20383
15.536	0.20343
15.556	0.20304
15.576	0.20264
15.596	0.20224
15.616	0.20184
15.636	0.20145
15.656	0.20105
15.676	0.20065
15.696	0.20025
15.716	0.19984
15.736	0.19944
15.756	0.19904
15.776	0.19864
15.796	0.19825
15.816	0.19785
15.836	0.19745
15.856	0.19705
15.876	0.19666
15.896	0.19626
15.916	0.19587
15.936	0.19548
15.956	0.19509
15.976	0.1947
15.996	0.19432
16.016	0.19394
16.036	0.19356
16.056	0.19318
16.076	0.1928
16.096	0.19243
16.116	0.19206
16.136	0.1917
16.156	0.19133
16.176	0.19097
16.196	0.19062
16.216	0.19027
16.236	0.18992
16.256	0.18958
16.276	0.18924
16.296	0.1889
16.316	0.18857
16.336	0.18824
16.356	0.18792
16.376	0.18761
16.396	0.18729
16.416	0.18699
16.436	0.18669
16.456	0.18639
16.476	0.1861
16.496	0.18581
16.517	0.18553
16.537	0.18526
16.557	0.18499
16.577	0.18473
16.597	0.18448
16.617	0.18423
16.637	0.18398
16.657	0.18375
16.677	0.18352
16.697	0.18329
16.717	0.18308
16.737	0.18287
16.757	0.18266
16.777	0.18247
16.797	0.18228
16.817	0.1821
16.837	0.18192
16.857	0.18175
16.877	0.18159
16.897	0.18144
16.917	0.1813
16.937	0.18116
16.957	0.18103
16.977	0.1809
16.997	0.18079
17.017	0.18068
17.037	0.18058
17.057	0.18049
17.077	0.18041
17.097	0.18033
17.117	0.18026
17.137	0.1802
17.157	0.18015
17.177	0.1801
17.197	0.18007
17.217	0.18004
17.237	0.18002
17.257	0.18
17.277	0.18
17.297	0.18
17.317	0.18001
17.337	0.18003
17.357	0.18006
17.377	0.1801
17.397	0.18014
17.417	0.18019
17.437	0.18025
17.457	0.18032
17.477	0.18039
17.497	0.18048
17.518	0.18057
17.538	0.18067
17.558	0.18077
17.578	0.18089
17.598	0.18101
17.618	0.18114
17.638	0.18127
17.658	0.18142
17.678	0.18157
17.698	0.18173
17.718	0.1819
17.738	0.18207
17.758	0.18225
17.778	0.18244
17.798	0.18263
17.818	0.18284
17.838	0.18305
17.858	0.18326
17.878	0.18348
17.898	0.18371
17.918	0.18395
17.938	0.18419
17.958	0.18444
17.978	0.18469
17.998	0.18495
18.018	0.18522
18.038	0.18549
18.058	0.18577
18.078	0.18606
18.098	0.18635
18.118	0.18664
18.138	0.18694
18.158	0.18725
18.178	0.18756
18.198	0.18787
18.218	0.1882
18.238	0.18852
18.258	0.18885
18.278	0.18919
18.298	0.18952
18.318	0.18987
18.338	0.19022
18.358	0.19057
18.378	0.19092
18.398	0.19128
18.418	0.19164
18.438	0.19201
18.458	0.19238
18.478	0.19275
18.498	0.19312
18.519	0.1935
18.539	0.19388
18.559	0.19426
18.579	0.19465
18.599	0.19503
18.619	0.19542
18.639	0.19581
18.659	0.19621
18.679	0.1966
18.699	0.19699
18.719	0.19739
18.739	0.19779
18.759	0.19819
18.779	0.19859
18.799	0.19899
18.819	0.19939
18.839	0.19979
18.859	0.20019
18.879	0.20059
18.899	0.20099
18.919	0.20139
18.939	0.20179
18.959	0.20218
18.979	0.20258
18.999	0.20298
19.019	0.20337
19.039	0.20377
19.059	0.20416
19.079	0.20455
19.099	0.20494
19.119	0.20533
19.139	0.20571
19.159	0.20609
19.179	0.20647
19.199	0.20685
19.219	0.20723
19.239	0.2076
19.259	0.20797
19.279	0.20833
19.299	0.20869
19.319	0.20905
19.339	0.20941
19.359	0.20976
19.379	0.21011
19.399	0.21045
19.419	0.21079
19.439	0.21113
19.459	0.21146
19.479	0.21178
19.499	0.2121
19.52	0.21242
19.54	0.21273
19.56	0.21304
19.58	0.21334
19.6	0.21363
19.62	0.21392
19.64	0.21421
19.66	0.21449
19.68	0.21476
19.7	0.21503
19.72	0.21529
19.74	0.21554
19.76	0.21579
19.78	0.21604
19.8	0.21627
19.82	0.2165
19.84	0.21672
19.86	0.21694
19.88	0.21715
19.9	0.21735
19.92	0.21755
19.94	0.21774
19.96	0.21792
19.98	0.21809
20	0.21826
